Injected_Bus,Injected_Phase,Penetration_Scenario,Affected_Bus,Affected_Phase,Active_Sensitivity,Reactive_Sensitivity,V0,V_PF,V_TJSM,Error_Percent_V_TJSM
20,2,1.0,32,2,6.9442,12.6373,0.9694,0.9749,0.9749,0.0040868194
20,2,1.0,33,0,0.1611,0.783,0.9921,0.9923,0.9923,0.0002348865
20,2,1.0,33,1,-0.8958,-0.8116,1.0494,1.0489,1.0489,-0.0003523688
20,2,1.0,33,2,6.9416,12.6325,0.9698,0.9753,0.9753,0.004082592
20,2,1.0,34,0,0.0673,0.3799,1.0322,1.0323,1.0323,0.0001046667
20,2,1.0,34,1,-0.3475,-0.3315,1.0403,1.0401,1.0401,-0.0001286302
20,2,1.0,34,2,5.0193,11.17,1.0006,1.005,1.0051,0.0032211846
20,2,1.0,35,0,-0.1695,1.0432,1.0193,1.0195,1.0195,0.0002265911
20,2,1.0,35,1,-0.7789,-1.1069,1.0425,1.0419,1.0419,-0.0003653043
20,2,1.0,35,2,7.9,12.7216,0.9937,0.9995,0.9996,0.0040635478
20,2,1.0,36,0,0.107,0.8068,0.9928,0.993,0.9931,0.0002230198
20,2,1.0,36,1,-0.7844,-0.7605,1.0223,1.0218,1.0218,-0.0003068425
20,2,1.0,36,2,6.5992,12.1349,0.9662,0.9715,0.9715,0.0038537617
20,2,2.0,1,0,0.0393,0.0441,1.0396,1.0396,1.0396,6.88084e-05
20,2,2.0,1,1,-0.0341,-0.006,1.0475,1.0475,1.0475,-2.27868e-05
20,2,2.0,1,2,3.8289,10.305,1.0111,1.0188,1.0189,0.0110859726
20,2,2.0,2,0,0.0634,0.3832,1.0319,1.0321,1.0321,0.0004147417
20,2,2.0,2,1,-0.3401,-0.3285,1.0436,1.0432,1.0432,-0.0004968148
20,2,2.0,2,2,5.016,11.145,1.002,1.0109,1.011,0.0127036141
20,2,2.0,3,0,0.0787,0.8465,1.0222,1.0227,1.0227,0.0008621539
20,2,2.0,3,1,-0.7447,-0.7547,1.0428,1.0419,1.0419,-0.0011118717
20,2,2.0,3,2,6.6347,12.2395,0.9948,1.0052,1.0054,0.0147903095
20,2,2.0,4,0,0.0775,0.3748,1.0307,1.0309,1.0309,0.0004247135
20,2,2.0,4,1,-0.363,-0.3396,1.0368,1.0364,1.0364,-0.0005417005
20,2,2.0,4,2,5.023,11.2051,0.9993,1.0082,1.0083,0.012830722
20,2,2.0,5,0,0.067,0.3798,1.0321,1.0324,1.0324,0.0004159872
20,2,2.0,5,1,-0.3469,-0.331,1.0419,1.0415,1.0415,-0.0005092465
20,2,2.0,5,2,5.0225,11.1692,1.0003,1.0092,1.0093,0.0127652692
20,2,2.0,6,0,0.0875,0.3683,1.0326,1.0329,1.0329,0.0004298705
20,2,2.0,6,1,-0.3799,-0.3478,1.0295,1.0291,1.0291,-0.0005756862
20,2,2.0,6,2,5.0146,11.2498,0.9974,1.0063,1.0064,0.012909433
20,2,2.0,7,0,0.0909,0.3665,1.0338,1.0341,1.0341,0.0004309664
20,2,2.0,7,1,-0.3869,-0.3521,1.0206,1.0202,1.0201,-0.0005921611
20,2,2.0,7,2,5.0016,11.268,0.9975,1.0064,1.0065,0.0129209695
20,2,2.0,8,0,0.1189,0.8162,1.0091,1.0096,1.0096,0.0008960662
20,2,2.0,8,1,-0.8179,-0.7827,1.0442,1.0432,1.0432,-0.0012540557
20,2,2.0,8,2,6.7715,12.4281,0.983,0.9937,0.9939,0.0154205239
20,2,2.0,9,0,0.1092,0.8233,1.0131,1.0136,1.0136,0.0008866772
20,2,2.0,9,1,-0.8004,-0.776,1.0431,1.0422,1.0422,-0.0012200691
20,2,2.0,9,2,6.7339,12.3827,0.9859,0.9966,0.9967,0.0152600301
20,2,2.0,10,0,0.1461,0.7929,1.0005,1.0009,1.001,0.0009161409
20,2,2.0,10,1,-0.8703,-0.8015,1.0454,1.0444,1.0444,-0.0013546145
20,2,2.0,10,2,6.8759,12.5734,0.9737,0.9845,0.9846,0.0159210888
20,2,2.0,11,0,0.1595,0.7849,0.992,0.9925,0.9925,0.0009344332
20,2,2.0,11,1,-0.8924,-0.8106,1.0493,1.0483,1.0483,-0.0013976803
20,2,2.0,11,2,6.9366,12.6235,0.9705,0.9814,0.9815,0.0161279141
20,2,2.0,12,0,0.0689,0.3777,1.0323,1.0325,1.0325,0.0004166087
20,2,2.0,12,1,-0.3507,-0.3321,1.0421,1.0417,1.0416,-0.0005155991
20,2,2.0,12,2,5.0287,11.1831,0.9991,1.008,1.0081,0.0128061491
20,2,2.0,13,0,0.0709,0.3783,1.0315,1.0317,1.0317,0.0004197765
20,2,2.0,13,1,-0.3524,-0.3341,1.0409,1.0405,1.0405,-0.0005203195
20,2,2.0,13,2,5.0225,11.1776,1.0002,1.0091,1.0092,0.0127791125
20,2,2.0,14,0,0.0776,0.375,1.0302,1.0304,1.0304,0.0004251154
20,2,2.0,14,1,-0.363,-0.3397,1.0367,1.0363,1.0363,-0.0005417699
20,2,2.0,14,2,5.0238,11.2049,0.9994,1.0083,1.0084,0.0128304863
20,2,2.0,15,0,0.0778,0.3759,1.0276,1.0278,1.0278,0.0004272855
20,2,2.0,15,1,-0.3627,-0.3398,1.0371,1.0367,1.0367,-0.0005415977
20,2,2.0,15,2,5.029,11.2036,0.9997,1.0086,1.0087,0.012830926
20,2,2.0,16,0,0.0873,0.3682,1.0324,1.0327,1.0327,0.000429813
20,2,2.0,16,1,-0.3795,-0.3475,1.0305,1.03,1.03,-0.0005745806
20,2,2.0,16,2,5.0177,11.249,0.9972,1.0061,1.0062,0.0129135617
20,2,2.0,17,0,0.0914,0.3663,1.034,1.0342,1.0342,0.000431104
20,2,2.0,17,1,-0.3877,-0.3526,1.0196,1.0192,1.0192,-0.0005941296
20,2,2.0,17,2,5.0002,11.2703,0.9975,1.0064,1.0065,0.0129229064
20,2,2.0,18,0,0.0913,0.3666,1.0341,1.0343,1.0343,0.0004310573
20,2,2.0,18,1,-0.3876,-0.3528,1.0187,1.0182,1.0182,-0.0005943642
20,2,2.0,18,2,4.9974,11.2691,0.9978,1.0067,1.0068,0.0129148974
20,2,2.0,19,0,0.0877,0.3683,1.0327,1.033,1.033,0.0004299006
20,2,2.0,19,1,-0.3801,-0.348,1.0288,1.0284,1.0284,-0.0005764565
20,2,2.0,19,2,5.013,11.2502,0.9975,1.0064,1.0065,0.0129072087
20,2,2.0,20,0,-0.1707,1.0432,1.0206,1.021,1.021,0.0008974374
20,2,2.0,20,1,-0.7769,-1.1056,1.0426,1.0415,1.0415,-0.001446034
20,2,2.0,20,2,7.894,12.7169,0.9938,1.0054,1.0055,0.0160503646
20,2,2.0,21,0,-0.1685,1.0425,1.0189,1.0193,1.0193,0.0009006685
20,2,2.0,21,1,-0.781,-1.1077,1.0421,1.041,1.041,-0.0014554995
20,2,2.0,21,2,7.9039,12.7283,0.9933,1.0049,1.0051,0.0160891796
20,2,2.0,22,0,-0.1696,1.044,1.0186,1.019,1.019,0.0009012397
20,2,2.0,22,1,-0.7786,-1.107,1.0426,1.0415,1.0415,-0.0014508535
20,2,2.0,22,2,7.9015,12.7208,0.9938,1.0054,1.0055,0.0160672885
20,2,2.0,23,0,0.1028,0.8277,1.0154,1.0159,1.0159,0.0008808772
20,2,2.0,23,1,-0.789,-0.7713,1.0432,1.0423,1.0422,-0.0011973421
20,2,2.0,23,2,6.7125,12.3533,0.9876,0.9982,0.9984,0.015163069
20,2,2.0,24,0,0.1103,0.8234,1.0134,1.0139,1.0139,0.0008869483
20,2,2.0,24,1,-0.8019,-0.7774,1.0412,1.0403,1.0403,-0.0012244988
20,2,2.0,24,2,6.7271,12.3855,0.9863,0.9969,0.9971,0.0152514437
20,2,2.0,25,0,0.1202,0.8144,1.0092,1.0097,1.0097,0.0008959091
20,2,2.0,25,1,-0.8209,-0.7833,1.0443,1.0433,1.0433,-0.0012591109
20,2,2.0,25,2,6.7773,12.4387,0.9822,0.9929,0.993,0.0154561717
20,2,2.0,26,0,0.1273,0.8106,1.0051,1.0056,1.0056,0.0009050652
20,2,2.0,26,1,-0.8327,-0.7886,1.0451,1.0441,1.0441,-0.0012832126
20,2,2.0,26,2,6.8054,12.4667,0.9807,0.9914,0.9916,0.0155584493
20,2,2.0,27,0,0.1417,0.7991,1.0,1.0005,1.0005,0.0009173833
20,2,2.0,27,1,-0.8594,-0.7985,1.0463,1.0454,1.0453,-0.0013347176
20,2,2.0,27,2,6.8595,12.5363,0.9762,0.987,0.9872,0.0158034472
20,2,2.0,28,0,0.1475,0.7905,1.0006,1.0011,1.0011,0.0009155807
20,2,2.0,28,1,-0.874,-0.8022,1.0455,1.0446,1.0445,-0.0013610167
20,2,2.0,28,2,6.8834,12.5871,0.9726,0.9834,0.9836,0.0159682349
20,2,2.0,29,0,0.1474,0.7931,1.0009,1.0013,1.0014,0.000916734
20,2,2.0,29,1,-0.8729,-0.8039,1.0423,1.0413,1.0413,-0.0013626081
20,2,2.0,29,2,6.8683,12.5767,0.9741,0.9849,0.9851,0.0159102052
20,2,2.0,30,0,0.1501,0.7951,0.9935,0.994,0.994,0.0009302461
20,2,2.0,30,1,-0.8728,-0.8045,1.0481,1.0471,1.0471,-0.0013617294
20,2,2.0,30,2,6.9014,12.5715,0.9743,0.9851,0.9852,0.0159432144
20,2,2.0,31,0,0.155,0.7908,0.9918,0.9922,0.9923,0.0009341935
20,2,2.0,31,1,-0.8821,-0.8077,1.0489,1.0479,1.0479,-0.0013793481
20,2,2.0,31,2,6.9217,12.5962,0.9726,0.9834,0.9836,0.0160339948
20,2,2.0,32,0,0.161,0.7825,0.9921,0.9926,0.9926,0.000933747
20,2,2.0,32,1,-0.8961,-0.8114,1.0494,1.0484,1.0484,-0.0014041065
20,2,2.0,32,2,6.9442,12.6373,0.9694,0.9803,0.9805,0.016176016
20,2,2.0,33,0,0.1611,0.783,0.9921,0.9926,0.9926,0.0009346175
20,2,2.0,33,1,-0.8958,-0.8116,1.0494,1.0484,1.0484,-0.0014038362
20,2,2.0,33,2,6.9416,12.6325,0.9698,0.9807,0.9808,0.0161592935
20,2,2.0,34,0,0.0673,0.3799,1.0322,1.0324,1.0324,0.0004161402
20,2,2.0,34,1,-0.3475,-0.3315,1.0403,1.0399,1.0399,-0.0005107621
20,2,2.0,34,2,5.0193,11.17,1.0006,1.0094,1.0096,0.0127602333
20,2,2.0,35,0,-0.1695,1.0432,1.0193,1.0197,1.0197,0.0008999891
20,2,2.0,35,1,-0.7789,-1.1069,1.0425,1.0414,1.0414,-0.0014510462
20,2,2.0,35,2,7.9,12.7216,0.9937,1.0053,1.0054,0.0160678152
20,2,2.0,36,0,0.107,0.8068,0.9928,0.9933,0.9933,0.0008866724
20,2,2.0,36,1,-0.7844,-0.7605,1.0223,1.0214,1.0214,-0.0012202348
20,2,2.0,36,2,6.5992,12.1349,0.9662,0.9766,0.9768,0.0152555218
21,0,0.5,1,0,3.3106,9.781,1.0396,1.0414,1.0414,0.000618739
21,0,0.5,1,1,0.0173,0.033,1.0475,1.0475,1.0475,2.7327e-06
21,0,0.5,1,2,-0.0627,-0.0051,1.0111,1.0111,1.0111,-2.1582e-06
21,0,0.5,2,0,4.4554,10.5705,1.0319,1.0339,1.034,0.0007161296
21,0,0.5,2,1,-0.072,0.3987,1.0436,1.0436,1.0436,2.06308e-05
21,0,0.5,2,2,-0.3459,-0.2174,1.002,1.002,1.002,-2.62111e-05
21,0,0.5,3,0,6.0204,11.6396,1.0222,1.0247,1.0247,0.0008492747
21,0,0.5,3,1,-0.2024,0.8995,1.0428,1.0428,1.0428,4.35569e-05
21,0,0.5,3,2,-0.7316,-0.5054,0.9948,0.9946,0.9946,-5.90971e-05
21,0,0.5,4,0,4.48,10.603,1.0307,1.0327,1.0327,0.0007215031
21,0,0.5,4,1,-0.0637,0.3931,1.0368,1.0368,1.0368,2.12248e-05
21,0,0.5,4,2,-0.3582,-0.2235,0.9993,0.9992,0.9992,-2.78447e-05
21,0,0.5,5,0,4.4563,10.5724,1.0321,1.0342,1.0342,0.0007162184
21,0,0.5,5,1,-0.0715,0.3991,1.0419,1.0419,1.0419,2.07349e-05
21,0,0.5,5,2,-0.3469,-0.2182,1.0003,1.0002,1.0002,-2.63699e-05
21,0,0.5,6,0,4.4927,10.5988,1.0326,1.0347,1.0347,0.0007208891
21,0,0.5,6,1,-0.0635,0.3964,1.0295,1.0295,1.0295,2.16966e-05
21,0,0.5,6,2,-0.358,-0.2249,0.9974,0.9973,0.9973,-2.80279e-05
21,0,0.5,7,0,4.509,10.5936,1.0338,1.0359,1.0359,0.0007209385
21,0,0.5,7,1,-0.0638,0.4,1.0206,1.0206,1.0206,2.21531e-05
21,0,0.5,7,2,-0.3573,-0.2258,0.9975,0.9974,0.9974,-2.80961e-05
21,0,0.5,8,0,6.0804,11.8462,1.0091,1.0116,1.0116,0.0008831333
21,0,0.5,8,1,-0.1606,0.852,1.0442,1.0442,1.0442,4.36209e-05
21,0,0.5,8,2,-0.8086,-0.5348,0.983,0.9828,0.9828,-6.85798e-05
21,0,0.5,9,0,6.0636,11.7869,1.0131,1.0156,1.0156,0.0008732123
21,0,0.5,9,1,-0.1723,0.8662,1.0431,1.0432,1.0432,4.36429e-05
21,0,0.5,9,2,-0.7867,-0.5268,0.9859,0.9857,0.9857,-6.5878e-05
21,0,0.5,10,0,6.117,11.986,1.0005,1.003,1.003,0.000906158
21,0,0.5,10,1,-0.1321,0.8203,1.0454,1.0455,1.0455,4.38014e-05
21,0,0.5,10,2,-0.8617,-0.5556,0.9737,0.9734,0.9734,-7.53995e-05
21,0,0.5,11,0,6.1513,12.1036,0.992,0.9946,0.9946,0.0009270168
21,0,0.5,11,1,-0.1098,0.7903,1.0493,1.0494,1.0494,4.35794e-05
21,0,0.5,11,2,-0.9033,-0.5701,0.9705,0.9703,0.9703,-8.06055e-05
21,0,0.5,12,0,4.4537,10.5731,1.0323,1.0343,1.0344,0.000716024
21,0,0.5,12,1,-0.0713,0.3991,1.0421,1.0421,1.0421,2.07367e-05
21,0,0.5,12,2,-0.3473,-0.2184,0.9991,0.999,0.999,-2.64304e-05
21,0,0.5,13,0,4.4633,10.5844,1.0315,1.0335,1.0335,0.0007181836
21,0,0.5,13,1,-0.0685,0.3964,1.0409,1.041,1.041,2.08727e-05
21,0,0.5,13,2,-0.3512,-0.2201,1.0002,1.0001,1.0001,-2.69147e-05
21,0,0.5,14,0,4.4823,10.6079,1.0302,1.0323,1.0323,0.0007223793
21,0,0.5,14,1,-0.0631,0.3922,1.0367,1.0368,1.0368,2.12326e-05
21,0,0.5,14,2,-0.3594,-0.2239,0.9994,0.9993,0.9993,-2.79809e-05
21,0,0.5,15,0,4.4937,10.635,1.0276,1.0297,1.0297,0.0007271288
21,0,0.5,15,1,-0.0593,0.3868,1.0371,1.0371,1.0371,2.12414e-05
21,0,0.5,15,2,-0.3661,-0.2257,0.9997,0.9996,0.9996,-2.87145e-05
21,0,0.5,16,0,4.49,10.5997,1.0324,1.0345,1.0345,0.0007208806
21,0,0.5,16,1,-0.0634,0.396,1.0305,1.0305,1.0305,2.1637e-05
21,0,0.5,16,2,-0.3582,-0.2249,0.9972,0.9971,0.9971,-2.80257e-05
21,0,0.5,17,0,4.5109,10.593,1.034,1.0361,1.0361,0.0007209376
21,0,0.5,17,1,-0.0639,0.4004,1.0196,1.0196,1.0196,2.22057e-05
21,0,0.5,17,2,-0.3573,-0.2259,0.9975,0.9974,0.9974,-2.81051e-05
21,0,0.5,18,0,4.5131,10.5923,1.0341,1.0362,1.0362,0.000720983
21,0,0.5,18,1,-0.064,0.4008,1.0187,1.0187,1.0187,2.22526e-05
21,0,0.5,18,2,-0.3571,-0.2259,0.9978,0.9977,0.9977,-2.80984e-05
21,0,0.5,19,0,4.4942,10.5983,1.0327,1.0348,1.0348,0.0007209074
21,0,0.5,19,1,-0.0635,0.3967,1.0288,1.0288,1.0288,2.17324e-05
21,0,0.5,19,2,-0.3579,-0.225,0.9975,0.9974,0.9974,-2.80289e-05
21,0,0.5,20,0,7.2502,12.1144,1.0206,1.0233,1.0233,0.00093271
21,0,0.5,20,1,-0.487,1.08,1.0426,1.0426,1.0426,4.17574e-05
21,0,0.5,20,2,-0.7653,-0.8179,0.9938,0.9936,0.9936,-7.89025e-05
21,0,0.5,21,0,9.1569,12.9687,1.0189,1.0221,1.0221,0.0010640546
21,0,0.5,21,1,-1.0104,1.4437,1.0421,1.0421,1.0421,3.88924e-05
21,0,0.5,21,2,-0.8541,-1.4016,0.9933,0.993,0.993,-0.0001172028
21,0,0.5,22,0,8.1436,12.5953,1.0186,1.0216,1.0216,0.0009995766
21,0,0.5,22,1,-0.7703,1.2889,1.0426,1.0426,1.0426,4.09938e-05
21,0,0.5,22,2,-0.8311,-1.1421,0.9938,0.9935,0.9935,-0.0001009618
21,0,0.5,23,0,6.0511,11.7508,1.0154,1.0179,1.0179,0.0008670806
21,0,0.5,23,1,-0.1796,0.8746,1.0432,1.0432,1.0432,4.36239e-05
21,0,0.5,23,2,-0.7733,-0.5217,0.9876,0.9874,0.9874,-6.42267e-05
21,0,0.5,24,0,6.0695,11.784,1.0134,1.0159,1.0159,0.00087316
21,0,0.5,24,1,-0.1726,0.8678,1.0412,1.0413,1.0413,4.38365e-05
21,0,0.5,24,2,-0.7859,-0.5271,0.9863,0.9861,0.9861,-6.58567e-05
21,0,0.5,25,0,6.0785,11.847,1.0092,1.0117,1.0117,0.0008829968
21,0,0.5,25,1,-0.1603,0.8521,1.0443,1.0444,1.0444,4.36319e-05
21,0,0.5,25,2,-0.8092,-0.5352,0.9822,0.982,0.982,-6.8689e-05
21,0,0.5,26,0,6.099,11.9047,1.0051,1.0076,1.0076,0.00089325
21,0,0.5,26,1,-0.1492,0.8378,1.0451,1.0451,1.0451,4.35952e-05
21,0,0.5,26,2,-0.8299,-0.5425,0.9807,0.9805,0.9805,-7.12339e-05
21,0,0.5,27,0,6.1202,11.9847,1.0,1.0025,1.0025,0.000906625
21,0,0.5,27,1,-0.1331,0.8191,1.0463,1.0464,1.0464,4.36387e-05
21,0,0.5,27,2,-0.8596,-0.5539,0.9762,0.976,0.976,-7.50206e-05
21,0,0.5,28,0,6.1146,11.9871,1.0006,1.0031,1.0031,0.0009059827
21,0,0.5,28,1,-0.1317,0.8204,1.0455,1.0456,1.0456,4.38195e-05
21,0,0.5,28,2,-0.8626,-0.5562,0.9726,0.9724,0.9724,-7.5553e-05
21,0,0.5,29,0,6.1241,11.9826,1.0009,1.0034,1.0034,0.00090613
21,0,0.5,29,1,-0.1325,0.8228,1.0423,1.0423,1.0423,4.40858e-05
21,0,0.5,29,2,-0.8607,-0.556,0.9741,0.9739,0.9739,-7.53527e-05
21,0,0.5,30,0,6.1521,12.0731,0.9935,0.9961,0.9961,0.0009228621
21,0,0.5,30,1,-0.1166,0.7965,1.0481,1.0482,1.0482,4.35103e-05
21,0,0.5,30,2,-0.891,-0.5649,0.9743,0.974,0.974,-7.8941e-05
21,0,0.5,31,0,6.158,12.1008,0.9918,0.9943,0.9943,0.000927473
21,0,0.5,31,1,-0.1111,0.79,1.0489,1.0489,1.0489,4.35071e-05
21,0,0.5,31,2,-0.9013,-0.5688,0.9726,0.9724,0.9724,-8.02778e-05
21,0,0.5,32,0,6.1489,12.1046,0.9921,0.9947,0.9947,0.0009268395
21,0,0.5,32,1,-0.1094,0.7904,1.0494,1.0495,1.0495,4.36009e-05
21,0,0.5,32,2,-0.9043,-0.5707,0.9694,0.9692,0.9692,-8.07715e-05
21,0,0.5,33,0,6.149,12.1046,0.9921,0.9946,0.9946,0.0009268677
21,0,0.5,33,1,-0.1094,0.7904,1.0494,1.0495,1.0495,4.36031e-05
21,0,0.5,33,2,-0.9039,-0.5705,0.9698,0.9696,0.9696,-8.07152e-05
21,0,0.5,34,0,4.4604,10.5729,1.0322,1.0343,1.0343,0.0007165479
21,0,0.5,34,1,-0.0714,0.3994,1.0403,1.0404,1.0404,2.0816e-05
21,0,0.5,34,2,-0.3471,-0.2184,1.0006,1.0005,1.0005,-2.64165e-05
21,0,0.5,35,0,8.138,12.5866,1.0193,1.0223,1.0223,0.0009976157
21,0,0.5,35,1,-0.7712,1.2912,1.0425,1.0425,1.0425,4.10758e-05
21,0,0.5,35,2,-0.8286,-1.1419,0.9937,0.9934,0.9934,-0.0001006965
21,0,0.5,36,0,5.9423,11.5512,0.9928,0.9953,0.9953,0.0008731878
21,0,0.5,36,1,-0.1689,0.8489,1.0223,1.0224,1.0224,4.36572e-05
21,0,0.5,36,2,-0.771,-0.5162,0.9662,0.966,0.966,-6.57942e-05
21,0,1.0,1,0,3.3106,9.781,1.0396,1.0431,1.0431,0.0024820467
21,0,1.0,1,1,0.0173,0.033,1.0475,1.0475,1.0475,1.06611e-05
21,0,1.0,1,2,-0.0627,-0.0051,1.0111,1.0111,1.0111,-9.6613e-06
21,0,1.0,2,0,4.4554,10.5705,1.0319,1.036,1.036,0.0028703178
21,0,1.0,2,1,-0.072,0.3987,1.0436,1.0436,1.0436,8.23268e-05
21,0,1.0,2,2,-0.3459,-0.2174,1.002,1.0019,1.0019,-0.0001059591
21,0,1.0,3,0,6.0204,11.6396,1.0222,1.0271,1.0271,0.0034008245
21,0,1.0,3,1,-0.2024,0.8995,1.0428,1.0429,1.0429,0.0001741156
21,0,1.0,3,2,-0.7316,-0.5054,0.9948,0.9944,0.9944,-0.0002377062
21,0,1.0,4,0,4.48,10.603,1.0307,1.0348,1.0348,0.0028915302
21,0,1.0,4,1,-0.0637,0.3931,1.0368,1.0368,1.0368,8.45071e-05
21,0,1.0,4,2,-0.3582,-0.2235,0.9993,0.9991,0.9991,-0.000112361
21,0,1.0,5,0,4.4563,10.5724,1.0321,1.0363,1.0363,0.002870616
21,0,1.0,5,1,-0.0715,0.3991,1.0419,1.042,1.042,8.27153e-05
21,0,1.0,5,2,-0.3469,-0.2182,1.0003,1.0001,1.0001,-0.0001065812
21,0,1.0,6,0,4.4927,10.5988,1.0326,1.0368,1.0368,0.0028889856
21,0,1.0,6,1,-0.0635,0.3964,1.0295,1.0296,1.0296,8.61659e-05
21,0,1.0,6,2,-0.358,-0.2249,0.9974,0.9972,0.9972,-0.0001129881
21,0,1.0,7,0,4.509,10.5936,1.0338,1.038,1.038,0.0028890629
21,0,1.0,7,1,-0.0638,0.4,1.0206,1.0207,1.0207,8.78621e-05
21,0,1.0,7,2,-0.3573,-0.2258,0.9975,0.9973,0.9973,-0.0001131633
21,0,1.0,8,0,6.0804,11.8462,1.0091,1.0141,1.0142,0.0035364542
21,0,1.0,8,1,-0.1606,0.852,1.0442,1.0443,1.0443,0.000174714
21,0,1.0,8,2,-0.8086,-0.5348,0.983,0.9826,0.9826,-0.0002764037
21,0,1.0,9,0,6.0636,11.7869,1.0131,1.018,1.0181,0.0034967289
21,0,1.0,9,1,-0.1723,0.8662,1.0431,1.0433,1.0433,0.000174777
21,0,1.0,9,2,-0.7867,-0.5268,0.9859,0.9855,0.9855,-0.0002654322
21,0,1.0,10,0,6.117,11.986,1.0005,1.0055,1.0055,0.0036285969
21,0,1.0,10,1,-0.1321,0.8203,1.0454,1.0456,1.0456,0.000175383
21,0,1.0,10,2,-0.8617,-0.5556,0.9737,0.9732,0.9732,-0.0003040743
21,0,1.0,11,0,6.1513,12.1036,0.992,0.9971,0.9971,0.0037121897
21,0,1.0,11,1,-0.1098,0.7903,1.0493,1.0495,1.0495,0.000174404
21,0,1.0,11,2,-0.9033,-0.5701,0.9705,0.9701,0.97,-0.0003251313
21,0,1.0,12,0,4.4537,10.5731,1.0323,1.0364,1.0364,0.0028698378
21,0,1.0,12,1,-0.0713,0.3991,1.0421,1.0421,1.0421,8.27303e-05
21,0,1.0,12,2,-0.3473,-0.2184,0.9991,0.9989,0.9989,-0.0001068343
21,0,1.0,13,0,4.4633,10.5844,1.0315,1.0356,1.0356,0.0028784105
21,0,1.0,13,1,-0.0685,0.3964,1.0409,1.041,1.041,8.32239e-05
21,0,1.0,13,2,-0.3512,-0.2201,1.0002,1.0,1.0,-0.0001087251
21,0,1.0,14,0,4.4823,10.6079,1.0302,1.0343,1.0344,0.0028950114
21,0,1.0,14,1,-0.0631,0.3922,1.0367,1.0368,1.0368,8.4532e-05
21,0,1.0,14,2,-0.3594,-0.2239,0.9994,0.9992,0.9992,-0.0001128977
21,0,1.0,15,0,4.4937,10.635,1.0276,1.0317,1.0318,0.0029138957
21,0,1.0,15,1,-0.0593,0.3868,1.0371,1.0372,1.0372,8.45448e-05
21,0,1.0,15,2,-0.3661,-0.2257,0.9997,0.9995,0.9995,-0.0001157962
21,0,1.0,16,0,4.49,10.5997,1.0324,1.0366,1.0366,0.0028889628
21,0,1.0,16,1,-0.0634,0.396,1.0305,1.0305,1.0305,8.59649e-05
21,0,1.0,16,2,-0.3582,-0.2249,0.9972,0.997,0.997,-0.0001129984
21,0,1.0,17,0,4.5109,10.593,1.034,1.0381,1.0382,0.002889047
21,0,1.0,17,1,-0.0639,0.4004,1.0196,1.0197,1.0197,8.80552e-05
21,0,1.0,17,2,-0.3573,-0.2259,0.9975,0.9973,0.9973,-0.0001131874
21,0,1.0,18,0,4.5131,10.5923,1.0341,1.0382,1.0383,0.0028892158
21,0,1.0,18,1,-0.064,0.4008,1.0187,1.0187,1.0188,8.82258e-05
21,0,1.0,18,2,-0.3571,-0.2259,0.9978,0.9976,0.9976,-0.0001131472
21,0,1.0,19,0,4.4942,10.5983,1.0327,1.0369,1.0369,0.0028890465
21,0,1.0,19,1,-0.0635,0.3967,1.0288,1.0289,1.0289,8.62957e-05
21,0,1.0,19,2,-0.3579,-0.225,0.9975,0.9973,0.9973,-0.0001129823
21,0,1.0,20,0,7.2502,12.1144,1.0206,1.026,1.0261,0.0037326909
21,0,1.0,20,1,-0.487,1.08,1.0426,1.0427,1.0427,0.0001667554
21,0,1.0,20,2,-0.7653,-0.8179,0.9938,0.9934,0.9934,-0.0003166778
21,0,1.0,21,0,9.1569,12.9687,1.0189,1.0252,1.0253,0.0042548045
21,0,1.0,21,1,-1.0104,1.4437,1.0421,1.0421,1.0421,0.0001550409
21,0,1.0,21,2,-0.8541,-1.4016,0.9933,0.9927,0.9927,-0.0004694654
21,0,1.0,22,0,8.1436,12.5953,1.0186,1.0245,1.0245,0.0039985499
21,0,1.0,22,1,-0.7703,1.2889,1.0426,1.0426,1.0426,0.0001635499
21,0,1.0,22,2,-0.8311,-1.1421,0.9938,0.9932,0.9932,-0.0004046799
21,0,1.0,23,0,6.0511,11.7508,1.0154,1.0204,1.0204,0.0034721649
21,0,1.0,23,1,-0.1796,0.8746,1.0432,1.0433,1.0433,0.0001746341
21,0,1.0,23,2,-0.7733,-0.5217,0.9876,0.9872,0.9872,-0.0002586909
21,0,1.0,24,0,6.0695,11.784,1.0134,1.0184,1.0185,0.0034964919
21,0,1.0,24,1,-0.1726,0.8678,1.0412,1.0414,1.0414,0.0001754921
21,0,1.0,24,2,-0.7859,-0.5271,0.9863,0.9859,0.9859,-0.0002653111
21,0,1.0,25,0,6.0785,11.847,1.0092,1.0142,1.0142,0.0035359009
21,0,1.0,25,1,-0.1603,0.8521,1.0443,1.0444,1.0444,0.0001747586
21,0,1.0,25,2,-0.8092,-0.5352,0.9822,0.9818,0.9818,-0.0002768531
21,0,1.0,26,0,6.099,11.9047,1.0051,1.0101,1.0102,0.0035769592
21,0,1.0,26,1,-0.1492,0.8378,1.0451,1.0452,1.0452,0.0001746157
21,0,1.0,26,2,-0.8299,-0.5425,0.9807,0.9803,0.9803,-0.0002871619
21,0,1.0,27,0,6.1202,11.9847,1.0,1.005,1.0051,0.0036305284
21,0,1.0,27,1,-0.1331,0.8191,1.0463,1.0465,1.0465,0.0001747517
